Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
26,1.4302118001427269,0.4215051527767949,1.5163513391400607,29.559550483831572,20.4368072449955,29.29803099353667,0.5
27,1.4432554796718349,0.408461473247686,1.5449227619333978,31.002805963503402,20.84526871824318,30.84295375547008,0.5
28,1.4616669088976177,0.3900500440219031,1.2933834887475226,32.46447287240103,21.235318762265088,32.13633724421761,0.5
29,1.4407160019850807,0.4110009509344403,1.265017366719082,33.905188874386106,21.646319713199524,33.401354610936686,0.5
30,1.4723983015678312,0.3793186513516901,1.4321007873294445,35.37758717595393,22.025638364551213,34.83345539826612,0.5
31,1.4953906062332873,0.3563263466862341,1.3033650040837,36.87297778218722,22.381964711237437,36.13682040234981,0.5
32,1.5321050921489674,0.31961186077055403,1.498476528361792,38.40508287433617,22.701576572007998,37.635296930711604,0.5
33,1.512761731883268,0.33895522103625325,1.752626256367551,39.91784460621946,23.040531793044256,39.38792318707917,0.5
34,1.5562953831750346,0.2954215697444869,1.4823839189252666,41.47413998939449,23.335953362788747,40.87030710600445,0.5
35,1.4968282330205611,0.3548887198989598,1.2612594747410433,42.97096822241504,23.69084208268771,42.13156658074548,0.5
36,1.531984761808297,0.31973219111122475,1.535680651739069,44.50295298422333,24.01057427379892,43.66724723248456,0.5
37,1.5470284015848168,0.30468855133470474,1.7136778035413516,46.04998138580815,24.315262825133622,45.3809250360259,0.5
38,1.531924577258166,0.31979237566135565,1.485804064076857,47.581905963066305,24.635055200794987,46.866729100102745,0.5
